교육청명,교육지원청명,유치원명,설립유형,대표자명,원장명,설립일,개원일,주소,전화번호,팩스번호,홈페이지,운영시간,만3세학급수,만4세학급수,만5세학급수,혼합학급수,특수학급수,인가총정원수,3세정원수,4세정원수,5세정원수,혼합정원수,특수학급정원수,만3세원아수,만4세원아수,만5세원아수,혼합원아수,특수원아수,위도,경도
경상북도교육청,포항교육지원청,행복한유치원,사립(사인),정혜경,정혜경,20091008,20091008,경상북도 포항시 북구 장량로128번길 50,054-256-2536,054-256-2537, ,0800시0800분~1900시1900분,3,1,2,1,0,130,46,20,44,20,0,39,18,40,17,0,36.0773496478101,129.394184671005
경상북도교육청,포항교육지원청,효성유치원,사립(사인),류명성,류세은,20050222,20050301,경상북도 포항시 남구 일월로 239,054-284-6565,054-284-6565,https://hyosung2005.kidsnote.ac,0900시0900분~1700시1700분,1,1,1,0,0,125,15,15,18,0,0,11,8,11,0,0,35.9877627498054,129.457858368396
경상북도교육청,포항교육지원청,효자초등학교병설유치원,공립(병설),남순천,남순천,19810305,19810305,경상북도 포항시 남구 효성로30번길 5,054-281-7622,054-274-6343,http://hyoja.school.gyo6.net/index/index.do,1300시1300분~1700시1700분,1,0,1,0,0,46,16,0,24,0,0,10,0,9,0,0,36.0056677204,129.3375144115
경상북도교육청,포항교육지원청,흥해서부초등학교병설유치원,공립(병설),손진수,손진수,19830305,19830305,경상북도 포항시 북구 북송길 53,054-262-2562,054-262-2561,http://heungseo.school.gyo6.net,0740시0740분~1900시1900분,0,0,0,1,0,20,0,0,0,20,0,0,0,0,11,0,36.1158057133065,129.314466159643
경상북도교육청,포항교육지원청,흥해초등학교병설유치원,공립(병설),장진국,장진국,19870301,19870301,경상북도 포항시 북구 흥해로 107,054-250-5280,054-261-9221,http://school.gyo6.net/heunghaees/223810/board/223649,1230시1230분~1630시1630분,0,0,1,1,0,44,0,0,24,20,0,0,0,15,13,0,36.1146616427,129.3465014274
광주광역시교육청,동부교육지원청,각화초등학교병설유치원,공립(병설),설향순,설향순,19971031,19980309,광주광역시 북구 각화대로39번길 10,062-260-2684,062-260-2660,http://gakhwa.gen.es.kr,1300시1300분~1900시1900분,0,0,0,1,0,18,0,0,0,18,0,0,0,0,6,0,35.1824353866,126.9357477734
광주광역시교육청,동부교육지원청,건국유치원,공립(단설),문미영,문미영,20131219,20140305,광주광역시 북구 첨단연신로108번길 104,062-713-6300,062-713-6380,http://geonguk.gen.kg.kr,0730시0730분~1900시1900분,2,2,2,0,1,108,32,36,40,0,4,31,36,39,0,2,35.2102809733,126.864962997
광주광역시교육청,동부교육지원청,경신유치원,사립(법인),학교법인 춘광학원,김진옥,19940301,19940301,광주광역시 북구 금호로40번길 40,062-521-4332, , ,0730시0730분~1900시1900분,0,0,1,1,0,118,0,0,20,18,0,0,0,7,10,0,35.1740064933747,126.891643441265
광주광역시교육청,동부교육지원청,경양초등학교병설유치원,공립(병설),최경아,최경아,20230301,20230301,광주광역시 북구 서강로 133,062-609-8473, , ,0900시0900분~1900시1900분,0,1,1,0,0,38,0,18,20,0,0,0,13,20,0,0,35.1839076231,126.8753149235
광주광역시교육청,동부교육지원청,광주계림초등학교병설유치원,공립(병설),김혜련,김혜련,19950301,19950314,광주광역시 동구 중앙로 320,062-220-2885,062-222-2701,http://gyelim.gen.es.kr/,0730시0730분~1900시1900분,1,1,2,0,0,74,16,18,40,0,0,16,18,30,0,0,35.1599939679,126.921070988
광주광역시교육청,동부교육지원청,광주남초등학교병설유치원,공립(병설),지혜란,지혜란,19970301,19970314,광주광역시 동구 지원로5번길 20,062-220-1690,062-220-1660,http://www.k-nam.es.kr/page.php?id=89,0730시0730분~1900시1900분,1,1,1,0,0,54,16,18,20,0,0,16,7,17,0,0,35.1267073501,126.9332603543
광주광역시교육청,동부교육지원청,광주동산초등학교병설유치원,공립(병설),정애숙,정애숙,19941205,19950310,광주광역시 동구 준법로 16,062-230-9278, ,http;//www.k-dongasngen.es.kr,0900시0900분~1900시1900분,0,0,1,2,0,46,0,0,20,36,0,0,0,9,10,0,35.1485556382,126.9355543526
광주광역시교육청,동부교육지원청,광주산수초등학교병설유치원,공립(병설),김문영,김문영,19951108,19960315,광주광역시 동구 산수길 28,062-221-8690,062-221-8604,http://www.sansu.es.kr,0900시0900분~1900시1900분,1,0,0,1,0,34,16,0,0,18,0,6,0,0,7,0,35.1561367771,126.9277779715
광주광역시교육청,동부교육지원청,광주서림초등학교병설유치원,공립(병설),조은희,조은희,19960311,19960311,광주광역시 북구 서림로 113,062-520-8670,062-520-8685,http://seorim.gen.es.kr/,0730시0730분~1900시1900분,2,1,1,0,0,70,32,18,20,0,0,25,18,20,0,0,35.1629956348,126.8986512798
광주광역시교육청,동부교육지원청,광주서산초등학교병설유치원,공립(병설),최대욱,최대욱,20000602,20000602,광주광역시 북구 우치로 263,062-260-8880, ,https://kseosan.gen.es.kr/,0900시0900분~1900시1900분,1,1,1,0,2,62,16,18,20,0,8,6,11,9,0,6,35.1887340741,126.9041815099
광주광역시교육청,동부교육지원청,광주수창초등학교병설유치원,공립(병설),이효숙,이효숙,19960302,19960302,광주광역시 북구 금남로 99,062-520-2770, ,http://soochang.gen.es.kr/,0730시0730분~1900시1900분,1,1,1,0,1,58,16,18,20,0,4,16,15,15,0,4,35.1571043120016,126.906781720422
광주광역시교육청,동부교육지원청,광주양산초등학교병설유치원,공립(병설),김재홍,김재홍,20110301,20110301,광주광역시 북구 연양로 33,062-570-8877,062-570-8804,http://k-yangsan.gen.es.kr,0900시0900분~1900시1900분,0,0,1,1,1,42,0,0,20,18,4,0,0,4,5,2,35.2071869047104,126.871461501487
광주광역시교육청,동부교육지원청,광주용봉초등학교병설유치원,공립(병설),신은영,신은영,19980107,19980107,광주광역시 북구 서암대로144번길 11,062-510-4273,062-525-4290,http://k-yongbong.gen.es.kr/,0900시0900분~1900시1900분,0,0,0,1,0,18,0,0,0,18,0,0,0,0,7,0,35.1691454666607,126.900332790778
광주광역시교육청,동부교육지원청,광주용산초등학교병설유치원,공립(병설),백해경,백해경,20210301,20210301,광주광역시 동구 화산로 334,062-230-0094,062-230-0099,http://k-yongsan.gen.es.kr,1300시1300분~1900시1900분,1,0,0,1,0,56,16,0,0,18,0,3,0,0,7,0,35.118767823,126.9316526091
광주광역시교육청,동부교육지원청,광주운암초등학교병설유치원,공립(병설),김선영,김선영,20000601,20000601,광주광역시 북구 서강로 79-14,062-520-5470,062-520-5498, ,0900시0900분~1900시1900분,0,0,0,1,0,18,0,0,0,18,0,0,0,0,9,0,35.1806664863166,126.870822819721
광주광역시교육청,동부교육지원청,광주장원초등학교병설유치원,공립(병설),신미숙,신미숙,19980301,19980301,광주광역시 동구 무등로 533,062-250-3871,062-250-3808, ,1300시1300분~1900시1900분,0,0,0,1,0,20,0,0,0,18,0,0,0,0,4,0,35.1576639507292,126.937530908553
광주광역시교육청,동부교육지원청,광주중흥초등학교병설유치원,공립(병설),박은영,박은영,19931106,19940308,광주광역시 북구 경양로197번길 25,062-612-9970,062-511-8517,http://www.kjh.es.kr/,0900시0900분~1900시1900분,1,0,0,1,0,34,16,0,0,18,0,8,0,0,12,0,35.1606272349189,126.913068988924
광주광역시교육청,동부교육지원청,광주지산초등학교병설유치원,공립(병설),정은주,정은주,19850301,19850301,광주광역시 북구 하서로 637,062-570-9573,062-572-0880,http://www.k-jisan.gen.es.kr,0900시0900분~1900시1900분,0,0,0,1,0,18,0,0,0,18,0,0,0,0,2,0,35.2313711393008,126.885672599294
광주광역시교육청,동부교육지원청,광주풍향초등학교병설유치원,공립(병설),임근광,임근광,19970314,19970314,광주광역시 북구 군왕로51번길 77,062-609-1173,062-514-8452,http://www.punghyang.es.kr,1330시1330분~1900시1900분,0,0,0,1,0,20,0,0,0,20,0,0,0,0,5,0,35.1677499184646,126.927796115852
광주광역시교육청,동부교육지원청,광주학운초등학교병설유치원,공립(병설),조명철,조명철,19980313,19980313,광주광역시 동구 의재로 181,062-220-1775,062-220-1799,http://www.hakwoon.es.kr,0900시0900분~1900시1900분,0,0,1,1,1,42,0,0,20,18,4,0,0,8,4,2,35.1332719494,126.9471534115
광주광역시교육청,동부교육지원청,더블유유치원,사립(사인),정선화,정선화,20140301,20140301,광주광역시 북구 서하로315번길 21,062-269-1113,062-269-6113, ,0900시0900분~1830시1830분,3,2,2,0,0,162,45,44,50,0,0,45,44,40,0,0,35.1881145618118,126.914899208315
광주광역시교육청,동부교육지원청,동강대학교부설동강유치원,사립(법인),최명희,최명희,19841229,19841229,광주광역시 북구 동문대로 50,062-520-2321,062-520-2420,http://www.dongkang-kindergarten.or.kr/,0730시0730분~1830시1830분,1,1,2,0,0,120,23,26,55,0,0,23,26,54,0,0,35.1678559350738,126.924479114048
광주광역시교육청,동부교육지원청,동림초등학교병설유치원,공립(병설),유정종,유정종,19980601,19980601,광주광역시 북구 동림용산로 7,062-520-6671, , ,0900시0900분~1900시1900분,0,0,0,1,0,18,0,0,0,18,0,0,0,0,13,0,35.1874504078,126.8676189004
광주광역시교육청,동부교육지원청,동심유치원,사립(사인),오영남,오영남,20030301,20030301,광주광역시 북구 부남길 26,062-262-2737,062-265-0727,http://dongsim2737@daum.net,0900시0900분~1900시1900분,2,2,2,0,0,170,40,50,50,0,0,41,46,45,0,0,35.187473756024,126.927414152041
광주광역시교육청,동부교육지원청,두암초등학교병설유치원,공립(병설),김미옥,김미옥,20180301,20180302,광주광역시 북구 참판로 130,062-250-6685, ,http://www.duam.es.kr/myclass/?addr=class0,1300시1300분~1900시1900분,0,0,0,1,0,22,0,0,0,18,0,0,0,0,13,0,35.1694787301,126.9341335955
광주광역시교육청,동부교육지원청,두암타운유치원,사립(사인),정우석,정우석,19950213,19950213,광주광역시 동구 밤실로 147,062-265-1256,062-265-1257, ,0900시0900분~1830시1830분,1,1,2,1,0,160,34,26,50,40,0,30,26,42,37,0,35.1598129895457,126.933332767223
광주광역시교육청,동부교육지원청,라예송유치원,사립(사인),공미라,공미라,20150301,20150301,광주광역시 북구 면앙로133번길 83-2,062-264-3077,062-263-3077, ,0900시0900분~1830시1830분,0,1,1,4,0,120,0,20,20,80,0,0,19,20,72,0,35.1806472072852,126.927845109406
광주광역시교육청,동부교육지원청,매곡초등학교병설유치원,공립(병설),이현숙,이현숙,19941205,19970310,광주광역시 북구 초당로 25,062-570-5881, , ,0900시0900분~1900시1900분,0,0,0,1,0,18,0,0,0,18,0,0,0,0,4,0,35.1942602466,126.8942976008
광주광역시교육청,동부교육지원청,무등유치원,사립(사인),김은숙,김은숙,19850301,19850301,광주광역시 동구 학소로 125,062-227-5211,062-225-5211, ,0900시0900분~1700시1700분,1,2,2,0,0,136,16,40,44,0,0,10,18,23,0,0,35.1313475918648,126.930960214711
광주광역시교육청,동부교육지원청,무지개몬테소리유치원,사립(사인),김정훈,장희경,19910830,19910830,광주광역시 북구 호동로 100,062-261-3001,062-261-3002, ,0900시0900분~1700시1700분,0,0,0,2,0,60,0,0,0,60,0,0,0,0,45,0,35.1813671556,126.9194004365
광주광역시교육청,동부교육지원청,문산초등학교병설유치원,공립(병설),정성균,정성균,19960311,19960311,광주광역시 북구 문산로 66,062-250-2102,062-268-9644,http://munsan.gen.es.kr,0900시0900분~1900시1900분,1,1,1,0,0,54,16,18,20,0,0,16,18,17,0,0,35.187213223,126.9251423756
광주광역시교육청,동부교육지원청,문예동산유치원,사립(사인),오광섭,오세진,20061226,20061226,광주광역시 북구 금호로108번길 18,062-521-3500,062-521-3503,http://cafe.daum.net/cnaschool3500,0900시0900분~1830시1830분,4,4,4,0,0,268,76,92,100,0,0,74,92,83,0,0,35.1774248087061,126.883434110224
광주광역시교육청,동부교육지원청,문흥중앙초등학교병설유치원,공립(병설),유영미,유영미,20120302,20120302,광주광역시 북구 문산로 17,062-250-0585,062-250-0571,http://mhja.gen.es.kr,1300시1300분~1900시1900분,1,0,0,1,0,34,16,0,0,18,0,3,0,0,2,0,35.1841616245,126.9213047052
광주광역시교육청,동부교육지원청,문흥초등학교병설유치원,공립(병설),이은주,이은주,20120301,20120301,광주광역시 북구 면앙로 19,062-250-7767, ,http://munhung.gen.es.kr,0900시0900분~1900시1900분,0,0,1,1,0,42,0,0,20,18,0,0,0,9,6,0,35.1806581855,126.9141090683
광주광역시교육청,동부교육지원청,민족사관유치원,사립(사인),임혜진,임혜진,20090115,20090301,광주광역시 북구 반룡로 53-1,062-523-7766,062-523-7764,http://cafe.daum.net/5237766,0830시0830분~1900시1900분,0,1,1,4,0,120,0,20,20,80,0,0,20,20,77,0,35.178757648935,126.904178760937
광주광역시교육청,동부교육지원청,본촌초등학교병설유치원,공립(병설),김경택,김경택,20060301,20060301,광주광역시 북구 본촌택지로30번길 22,062-606-6870,062-606-6898,http://bonchon.gen.es.kr,1300시1300분~1900시1900분,0,0,1,1,0,36,0,0,20,16,0,0,0,16,4,0,35.2152347895,126.8814919961
광주광역시교육청,동부교육지원청,사랑숲유치원,사립(사인),김광숙,김광숙,20151201,20160301,광주광역시 동구 화산로238번길 9,062-232-8100,062-232-8110,http://cafe.naver.com/sarang012,0900시0900분~1830시1830분,2,2,2,1,0,154,36,45,50,22,0,36,45,44,18,0,35.1164818899851,126.922549129007
광주광역시교육청,동부교육지원청,삼각초등학교병설유치원,공립(병설),유영란,유영란,19980302,19980302,광주광역시 북구 송해로 21,062-570-6580,062-571-6504,http://samgak.es.kr,0900시0900분~1900시1900분,0,0,1,1,1,36,0,0,20,18,4,0,0,9,10,0,35.2006423296084,126.90024889954
광주광역시교육청,동부교육지원청,삼성누리유치원,사립(사인),이광자,이광자,20120918,20120918,광주광역시 북구 중문로84번길 15,062-265-0003,062-265-9800, ,0900시0900분~1930시1930분,2,1,1,1,0,123,40,25,28,25,0,29,23,28,24,0,35.1800914882721,126.92171245641
광주광역시교육청,동부교육지원청,삼정초등학교병설유치원,공립(병설),박봉옥,박봉옥,20020301,20020301,광주광역시 북구 밤실로208번길 55,062-250-5870,062-250-5898,http://k-samjung.gen.es.kr/sub/page.php?page_code=kindergarten_01,1310시1310분~1900시1900분,0,0,0,1,0,18,0,0,0,18,0,0,0,0,3,0,35.1661377818,126.936088222
광주광역시교육청,동부교육지원청,새미르유치원,공립(단설),양병란,양병란,20200301,20200301,광주광역시 북구 임방울대로1042번길 29,062-600-3700,062-600-3710,http://smr.gen.kg.kr,0730시0730분~1900시1900분,3,2,2,0,1,128,48,36,40,0,4,23,36,34,0,0,35.2096133602,126.8704576617
광주광역시교육청,동부교육지원청,서영대학교부설서영유치원,사립(법인),장세림,장세림,20040301,20040301,광주광역시 북구 서강로 1,062-520-5242,062-523-1615,https://sy0625205242.kidsnote.ac/,0900시0900분~1830시1830분,1,0,0,1,0,58,16,0,0,20,0,7,0,0,16,0,35.1749830240142,126.869945450281
광주광역시교육청,동부교육지원청,서일초등학교병설유치원,공립(병설),이점동,이점동,19990305,19990305,광주광역시 북구 설죽로 590,062-570-5779,062-570-5789,http://www.seoil.es.kr,0900시0900분~1900시1900분,0,0,0,1,0,20,0,0,0,20,0,0,0,0,6,0,35.2120361525171,126.898791090509
광주광역시교육청,동부교육지원청,선일유치원,사립(사인),한남례,양미자,20111117,20120301,광주광역시 북구 서강로54번길 50,062-524-2600,062-524-2601,http://www.sunilkid.co.kr,0730시0730분~1900시1900분,2,2,2,0,0,146,40,48,56,0,0,23,33,36,0,0,35.1738276203644,126.877030020908
광주광역시교육청,동부교육지원청,선정유치원,사립(사인),정군자,조미영,19910220,19910220,광주광역시 북구 자라봉로 66,062-571-1525,062-574-1535,https://cafe.naver.com/tjswjddb,0900시0900분~1800시1800분,1,1,1,0,0,75,25,25,25,0,0,3,8,9,0,0,35.2076917316,126.8810502371
광주광역시교육청,동부교육지원청,소나무유치원,사립(사인),곽연이,허장융,20110301,20110301,광주광역시 북구 양산택지로 60-12,062-572-8111,062-572-8112, ,0730시0730분~1930시1930분,1,1,1,0,0,196,20,25,25,0,0,12,19,14,0,0,35.2110075871162,126.88183377528
광주광역시교육청,동부교육지원청,신세계유치원,사립(사인),황정련,황정련,20121116,20130301,광주광역시 북구 중외길 27-1,062-574-5503,062-574-1252, ,0900시0900분~1930시1930분,1,1,1,1,0,102,16,20,22,18,0,15,16,21,5,0,35.189353591617,126.893654445385
광주광역시교육청,동부교육지원청,신용유치원,공립(단설),백선희,백선희,20110301,20110301,광주광역시 북구 첨단연신로 232-6,062-717-2223,062-717-2208,http://sinyong.gen.kg.kr,0730시0730분~1900시1900분,3,2,2,0,1,124,48,36,40,0,4,39,36,37,0,3,35.2102716986,126.8582447297
광주광역시교육청,동부교육지원청,아이림유치원,사립(사인),박정숭,박정숭,20121116,20130301,광주광역시 북구 양산제로38번길 5,062-576-6116, , ,0800시0800분~1800시1800분,0,2,1,3,0,122,0,40,22,60,0,0,40,22,52,0,35.2001655187057,126.871136607655
광주광역시교육청,동부교육지원청,아이베스트유치원,사립(사인),김종려,김수진,20110301,20110301,광주광역시 북구 하백로29번길 15,062-576-3301,050-4099-3500,http://cafe.daum.net/i-best,0900시0900분~1900시1900분,1,1,1,1,0,103,18,22,25,20,0,12,13,10,6,0,35.1903409062308,126.888980890807
광주광역시교육청,동부교육지원청,아이세상유치원,사립(사인),최선,이병혜,20000320,20000320,광주광역시 북구 북문대로242번길 43,062-513-9559,062-513-9558,http://www.isesang.or.kr,0900시0900분~1900시1900분,1,1,1,0,0,150,15,18,25,0,0,9,12,12,0,0,35.1902578109474,126.865458021181
광주광역시교육청,동부교육지원청,애플B유치원,사립(사인),황은호,오선희,20110301,20110301,광주광역시 동구 화산로 318-7,062-236-1515, , ,0900시0900분~1900시1900분,0,2,2,3,0,140,0,40,40,60,0,0,36,40,57,0,35.1175976616691,126.930821980011
광주광역시교육청,동부교육지원청,양산리라유치원,사립(사인),정현주,정현주,20100303,20100303,광주광역시 북구 양산택지로34번길 12,062-575-0114,062-574-2732, ,0900시0900분~1800시1800분,2,2,2,0,0,174,40,50,56,0,0,17,21,31,0,0,35.2088675053276,126.880881098858
광주광역시교육청,동부교육지원청,양지초등학교병설유치원,공립(병설),윤선옥,윤선옥,20060301,20060301,광주광역시 북구 자라봉로63번길 16,062-605-7795, , ,1300시1300분~1900시1900분,0,0,1,1,0,38,0,0,20,18,0,0,0,9,7,0,35.2084205704,126.8812937357
광주광역시교육청,동부교육지원청,엘리트유치원,사립(사인),박소라,박소라,20120301,20120301,광주광역시 북구 일곡로49번길 66,062-572-8600,062-573-0039, ,0900시0900분~1800시1800분,1,1,1,0,0,142,16,22,25,0,0,4,8,22,0,0,35.2100586444687,126.892990324974
광주광역시교육청,동부교육지원청,연제초등학교병설유치원,공립(병설),주은순,주은순,20060303,20060303,광주광역시 북구 하서로229번길 47,062-605-9080,062-576-2504,http://www.kj-yeonje.es.kr,1300시1300분~1900시1900분,0,0,1,1,0,36,0,0,18,18,0,0,0,10,6,0,35.1961698549,126.873698623
광주광역시교육청,동부교육지원청,연화유치원,사립(사인),김수인,김수인,19790312,19790312,광주광역시 동구 지산로 60,062-227-0173,062-227-0273, ,0900시0900분~1900시1900분,1,1,1,0,0,80,26,27,27,0,0,25,26,23,0,0,35.1490150742773,126.933529056688
광주광역시교육청,동부교육지원청,예일유치원,사립(사인),김옥란,김은란,20140301,20140301,광주광역시 북구 임방울대로 1008-7,062-576-7400,062-576-7401, ,0900시0900분~1800시1800분,0,1,2,2,0,96,0,18,38,40,0,0,12,34,34,0,35.212230294779,126.867692570206
광주광역시교육청,동부교육지원청,오정초등학교병설유치원,공립(병설),김은경,김은경,19960301,19960301,광주광역시 북구 대천로 55,062-250-1735,062-250-1778,http://k-ojong.gen.es.kr/page.php?id=74,1300시1300분~1900시1900분,0,0,0,1,0,18,0,0,0,18,0,0,0,0,5,0,35.1859012019564,126.911985249544
광주광역시교육청,동부교육지원청,오치초등학교병설유치원,공립(병설),구모선,구모선,20091118,20091118,광주광역시 북구 설죽로 290,062-250-0690,062-250-0699,http://www.ochi.es.kr,1300시1300분~1900시1900분,0,0,0,1,0,18,0,0,0,18,0,0,0,0,4,0,35.1858261003889,126.899254718828
광주광역시교육청,동부교육지원청,용두초등학교병설유치원,공립(병설),김형수,김형수,19990301,19990301,광주광역시 북구 임방울대로1041번길 25,062-605-7574, , ,1300시1300분~1900시1900분,0,0,0,1,0,18,0,0,0,18,0,0,0,0,6,0,35.2149588918355,126.870648198543
광주광역시교육청,동부교육지원청,용주초등학교병설유치원,공립(병설),이향숙,이향숙,20000131,20000131,광주광역시 북구 용주로 15,062-510-5671, ,http://yongju.gen.es.kr/,1300시1300분~1900시1900분,0,0,0,1,0,18,0,0,0,18,0,0,0,0,5,0,35.1815848915,126.8989694043
광주광역시교육청,동부교육지원청,운암유치원,사립(사인),박삼서,최선미,20120301,20120301,광주광역시 북구 서강로 79-10,062-511-8818,062-511-8819, ,0900시0900분~2000시2000분,3,3,3,1,0,240,60,75,81,22,0,60,75,79,20,0,35.1796320222306,126.871302271876
광주광역시교육청,동부교육지원청,율곡초등학교병설유치원,공립(병설),박주일,박주일,20120301,20120301,광주광역시 동구 밤실로 142,062-260-2276,062-251-4230,http://k-yulgok.gen.es.kr,1300시1300분~1900시1900분,0,0,0,1,0,18,0,0,0,18,0,0,0,0,6,0,35.1605582269,126.9361302475
광주광역시교육청,동부교육지원청,이화동산유치원,사립(사인),김경애,유민자,20150301,20150301,광주광역시 북구 하서로 393-24,062-574-5687,062-571-5681, ,0900시0900분~1900시1900분,0,0,2,6,0,185,0,0,50,132,0,0,0,49,130,0,35.2103592031477,126.871314112223
광주광역시교육청,동부교육지원청,이화유치원,사립(사인),최기원,정윤아,19870602,19870602,광주광역시 북구 동운로201번길 54,062-526-5689,062-528-5687,http://www.ehs.kg.kr,0900시0900분~1830시1830분,4,4,3,0,0,264,80,100,84,0,0,80,86,83,0,0,35.1745049046201,126.874251936974
광주광역시교육청,동부교육지원청,이화정원유치원,사립(사인),나윤영,나윤영,20061103,20101001,광주광역시 북구 일곡로 45-9,062-571-8808,062-571-8809, ,0900시0900분~1600시1600분,0,2,2,2,0,159,0,50,56,46,0,0,37,49,41,0,35.2084369225562,126.893075894264
광주광역시교육청,동부교육지원청,일곡초등학교병설유치원,공립(병설),박창우,박창우,19950403,19970401,광주광역시 북구 설죽로 530,062-570-1680, ,http://www.ilgok.es.kr/new/page.php?id=136,0900시0900분~1900시1900분,0,0,0,1,0,20,0,0,0,18,0,0,0,0,6,0,35.2073647073,126.8988399186
광주광역시교육청,동부교육지원청,일동초등학교병설유치원,공립(병설),정낙주,정낙주,20000313,20000313,광주광역시 북구 일곡택지로 45,062-572-1080, ,http://ildong.gen.es.kr/,0900시0900분~1900시1900분,0,0,0,1,0,20,0,0,0,20,0,0,0,0,4,0,35.2060478126,126.8933326198
광주광역시교육청,동부교육지원청,일신초등학교병설유치원,공립(병설),배병백,배병백,19971031,20010301,광주광역시 북구 일곡마을로 187,062-606-8771,062-606-8796,http://www.k-ilshin.es.kr,1300시1300분~1900시1900분,0,0,0,1,0,18,0,0,0,18,0,0,0,0,3,0,35.211193745582,126.895125620942
광주광역시교육청,동부교육지원청,정덕유치원,공립(단설),김선영,김선영,19190901,19190901,광주광역시 북구 능안로 1,062-260-1400,062-262-5665,http://jungduk.gen.kg.kr/,0900시0900분~1900시1900분,1,2,2,0,1,92,16,36,36,0,4,15,36,33,0,4,35.185550369,126.9168191384
광주광역시교육청,동부교육지원청,지한유치원,공립(단설),고경임,고경임,20171215,20180301,광주광역시 동구 남계길 38,062-720-6800, ,http://jihan.gen.kg.kr/,1300시1300분~1900시1900분,3,3,3,0,1,166,48,54,60,0,4,43,51,49,0,1,35.0939002066,126.9391514499
광주광역시교육청,동부교육지원청,참미르초등학교병설유치원,공립(병설),김복현,김복현,20260301,20260301,광주광역시 북구 거진길41번길 41-6,062-239-0790,062-517-0602,http://chammir.gen.es.kr/,1300시1300분~1900시1900분,1,1,1,0,1,58,16,18,20,0,4,15,5,8,0,3, , 
광주광역시교육청,동부교육지원청,청담유치원,사립(사인),김명숙,김명숙,20141124,20150301,광주광역시 북구 빛고을대로 522,062-576-9700,062-576-9799,http://chungdamkids.foredu.kr/,0900시0900분~1800시1800분,0,2,2,3,0,159,0,44,50,65,0,0,40,39,56,0,35.208370632868,126.867096269802
광주광역시교육청,동부교육지원청,코리아유치원,사립(사인),박봉숙,박봉숙,20010308,20020301,광주광역시 북구 매곡로69번길 15,062-573-5118,062-573-8118, ,0900시0900분~1830시1830분,2,2,2,0,0,165,36,46,50,0,0,35,39,41,0,0,35.1903422328105,126.892111318476
광주광역시교육청,동부교육지원청,키즈금강유치원,사립(사인),이인숙,이인숙,20140116,20140301,광주광역시 북구 원삼각길 18,062-572-8050,062-572-8051, ,0830시0830분~1900시1900분,1,1,1,3,0,118,16,20,22,60,0,16,20,16,56,0,35.1994211628731,126.904946589145
광주광역시교육청,동부교육지원청,키즈캐슬유치원,사립(사인),김경희,김경희,20121116,20130301,광주광역시 북구 연양로7번길 49-5,062-571-6161,062-572-5115, ,0730시0730분~1830시1830분,1,4,3,2,0,249,20,100,78,50,0,17,91,69,33,0,35.2083123870003,126.86768372489
광주광역시교육청,동부교육지원청,태봉초등학교병설유치원,공립(병설),조선미,조선미,20150303,20150303,광주광역시 북구 청계로 33,062-519-1700, ,http://k-taebong.gen.es.kr,1300시1300분~1900시1900분,0,0,0,1,0,18,0,0,0,18,0,0,0,0,5,0,35.1762346545,126.8923736239
광주광역시교육청,동부교육지원청,푸른숲유치원,사립(사인),박민주,박민주,20121116,20130301,광주광역시 북구 일곡로 45-4,0625723030,062-572-3032, ,0900시0900분~1930시1930분,1,2,2,1,0,151,20,50,56,25,0,20,50,50,20,0,35.2081188967895,126.893490250374
광주광역시교육청,동부교육지원청,프란치스카유치원,사립(법인),양창미,양창미,19701016,20090817,광주광역시 동구 동계로 79-28 . 프란치스카유치원 (계림동. 계림동천주교회),062-223-8867,062-225-8867,http://www.francesca.or.kr,0900시0900분~1830시1830분,1,1,1,0,0,110,23,25,26,0,0,23,25,25,0,0,35.1592446758,126.9233599406
광주광역시교육청,동부교육지원청,하나유치원,사립(사인),임윤앵,임윤앵,20130916,20140301,광주광역시 북구 용봉택지로13번길 25,062-527-0070,062-524-0544, ,0830시0830분~1800시1800분,0,1,1,4,0,109,0,19,18,72,0,0,19,18,71,0,35.181017960652,126.887854323732
광주광역시교육청,동부교육지원청,하늘동화유치원,사립(사인),최현자,문소희,20121116,20130226,광주광역시 북구 연양로7번길 24-4,062-574-2233,062-572-5207, ,0900시0900분~1830시1830분,1,1,1,2,0,123,20,25,28,50,0,15,15,22,34,0,35.2073034556648,126.868387196781
광주광역시교육청,동부교육지원청,한나래유치원,사립(사인),김창현,김시나브로,20130228,20130304,광주광역시 북구 연제외촌길 142,062-575-5251,070-4713-4465, ,0750시0750분~2000시2000분,2,2,2,0,0,172,40,50,56,0,0,36,42,42,0,0,35.1973161030045,126.869391975762
광주광역시교육청,동부교육지원청,한울초등학교병설유치원,공립(병설),서성길,서성길(직무대리),20140301,20140301,광주광역시 북구 유림로160번길 15,062-510-3627,062-510-3609,http://hanul.gen.es.kr/page.php?id=129,1300시1300분~1900시1900분,0,0,0,1,0,16,0,0,0,16,0,0,0,0,3,0,35.1765608061,126.8664512849
광주광역시교육청,동부교육지원청,해성유치원,사립(사인),이무송,손미라,19820301,19820301,광주광역시 북구 동문대로134번길 36,062-261-1060,062-261-7090,http://hs2611060.kidsnote.ac/,0800시0800분~1930시1930분,0,2,2,2,0,124,0,40,44,40,0,0,40,43,40,0,35.1737985741131,126.928184113776
